CustomerID,Tenure_Months,MonthlyCharges,ContractType,InternetService,PaperlessBilling,PaymentMethod,TotalCharges,Churn,MonthlyToTotalRatio,IsNewCustomer
CUST-0835,51,26.23,Month-to-month,No,Yes,Mailed check,1339.16,0,0.01957228987583572,0
CUST-0836,70,70.94,Month-to-month,DSL,No,Electronic check,4968.07,0,0.014276313273912423,0
CUST-0837,6,119.67,Month-to-month,DSL,No,Electronic check,721.08,1,0.16572955905162862,1
CUST-0838,67,101.4,Month-to-month,DSL,No,Bank transfer,6793.83,1,0.014923110659133489,0
CUST-0839,7,81.52,Month-to-month,Fiber optic,Yes,Mailed check,563.71,1,0.14435728072816134,0
CUST-0840,51,50.63,One year,DSL,Yes,Bank transfer,2581.59,0,0.019604350671225398,0
CUST-0841,42,82.39,Month-to-month,No,Yes,Electronic check,3456.01,1,0.023832734067879467,0
CUST-0842,64,72.7,Month-to-month,Fiber optic,No,Credit card,4636.54,0,0.015676414650870937,0
CUST-0843,15,62.61,Two year,Fiber optic,No,Bank transfer,931.43,0,0.06714713168816963,0
CUST-0844,29,33.07,Two year,DSL,Yes,Credit card,967.93,0,0.03413043253898631,0
CUST-0845,33,108.66,One year,Fiber optic,Yes,Credit card,3601.66,0,0.030161047670332477,0
CUST-0846,27,64.98,Two year,Fiber optic,Yes,Mailed check,1760.97,0,0.03687917501433055,0
CUST-0847,36,39.46,One year,Fiber optic,Yes,Bank transfer,1436.0,0,0.027459986082115518,0
CUST-0848,29,56.78,Two year,Fiber optic,Yes,Credit card,1647.47,0,0.034444060249807396,0
CUST-0849,38,61.41,Month-to-month,Fiber optic,No,Credit card,2351.0,1,0.026109693877551018,0
CUST-0850,57,102.75,Month-to-month,No,No,Mailed check,5877.29,1,0.017479573141168606,0
CUST-0851,27,93.36,Month-to-month,No,Yes,Mailed check,2503.39,1,0.03727853888571668,0
CUST-0852,55,96.93,Month-to-month,Fiber optic,Yes,Electronic check,5333.36,1,0.018170877106157068,0
CUST-0853,33,21.1,Month-to-month,DSL,No,Credit card,697.16,0,0.03022229861349834,0
CUST-0854,68,61.62,One year,DSL,Yes,Electronic check,4185.92,0,0.01471726233126021,0
CUST-0855,66,68.13,One year,DSL,Yes,Credit card,4501.5,0,0.015131593559133814,0
CUST-0856,10,21.92,One year,Fiber optic,Yes,Electronic check,219.61,0,0.09936086306151126,0
CUST-0857,5,45.98,Month-to-month,Fiber optic,Yes,Mailed check,222.55,1,0.20568105569223885,1
CUST-0858,38,96.03,Two year,Fiber optic,Yes,Bank transfer,3648.87,0,0.02631052612832786,0
CUST-0859,13,33.71,One year,No,No,Mailed check,450.28,0,0.07469863499379543,0
CUST-0860,31,73.53,Month-to-month,No,Yes,Electronic check,2281.26,1,0.03221806455005126,0
CUST-0861,47,41.52,One year,No,Yes,Electronic check,1957.71,0,0.02119762496745307,0
CUST-0862,52,21.21,Month-to-month,DSL,No,Bank transfer,1100.15,0,0.01926168096989511,0
CUST-0863,56,44.12,Month-to-month,Fiber optic,Yes,Credit card,2475.24,0,0.01781733596097309,0
CUST-0864,15,117.59,Two year,DSL,No,Electronic check,1751.76,1,0.06708847760104064,0
CUST-0865,29,100.15,Month-to-month,DSL,No,Electronic check,2899.35,1,0.03453031530677332,0
CUST-0866,8,115.96,Month-to-month,DSL,Yes,Electronic check,926.65,1,0.12500404247291544,0
CUST-0867,5,68.79,Two year,DSL,No,Bank transfer,331.19,0,0.20708028537884948,1
CUST-0868,29,30.97,One year,Fiber optic,Yes,Mailed check,889.83,0,0.034765331207974585,0
CUST-0869,47,74.8,Month-to-month,No,No,Electronic check,3518.73,1,0.021251630096626728,0
CUST-0870,68,65.44,Month-to-month,DSL,Yes,Bank transfer,4451.22,0,0.014698285349780557,0
CUST-0871,45,104.44,Month-to-month,Fiber optic,No,Electronic check,4707.86,1,0.022179465942924616,0
CUST-0872,2,29.81,One year,Fiber optic,No,Credit card,53.61,0,0.545870719648416,1
CUST-0873,27,68.82,Month-to-month,DSL,Yes,Bank transfer,1858.72,1,0.03700557073107779,0
CUST-0874,36,35.0,Month-to-month,Fiber optic,Yes,Electronic check,1253.28,1,0.02790445514558153,0
CUST-0875,36,52.47,Two year,DSL,No,Bank transfer,1895.98,0,0.027659753924659195,0
CUST-0876,26,93.74,One year,Fiber optic,No,Electronic check,2449.15,0,0.03825888210925861,0
CUST-0877,43,67.6,Month-to-month,Fiber optic,Yes,Mailed check,2911.63,1,0.02320926447918204,0
CUST-0878,27,57.59,One year,DSL,No,Electronic check,1565.54,0,0.03676254675909967,0
CUST-0879,69,59.45,One year,DSL,Yes,Bank transfer,4102.37,0,0.014488091495526849,0
CUST-0880,20,65.94,Month-to-month,Fiber optic,Yes,Credit card,1326.86,1,0.04965884957751571,0
CUST-0881,11,98.5,Month-to-month,No,Yes,Credit card,1084.25,1,0.09076249712047915,0
CUST-0882,38,109.21,Two year,DSL,Yes,Credit card,4139.73,0,0.026374576463570436,0
CUST-0883,6,115.53,Month-to-month,Fiber optic,No,Electronic check,695.65,1,0.16583650326562838,1
CUST-0884,23,98.69,One year,Fiber optic,Yes,Mailed check,2259.92,0,0.043650372414769205,0
CUST-0885,47,51.54,Month-to-month,No,No,Electronic check,2445.77,0,0.0210645054500423,0
CUST-0886,46,88.81,Month-to-month,No,Yes,Credit card,4081.92,1,0.021751589548656355,0
CUST-0887,12,63.76,Month-to-month,Fiber optic,Yes,Bank transfer,771.57,1,0.08252973840558137,0
CUST-0888,13,45.47,Month-to-month,Fiber optic,Yes,Credit card,590.99,1,0.07680872987719387,0
CUST-0889,62,104.09,Month-to-month,No,Yes,Bank transfer,6441.24,1,0.016157423504867874,0
CUST-0890,60,23.84,Month-to-month,DSL,Yes,Mailed check,1411.41,0,0.016878951579215665,0
CUST-0891,43,110.18,Two year,DSL,Yes,Bank transfer,4745.23,0,0.02321421422897753,0
CUST-0892,68,66.15,Two year,DSL,Yes,Electronic check,4513.69,0,0.01465216880893262,0
CUST-0893,5,83.72,One year,No,Yes,Electronic check,411.25,1,0.20308065494238933,1
CUST-0894,37,85.94,Two year,No,Yes,Electronic check,3163.21,0,0.02716001782435426,0
CUST-0895,31,109.51,Month-to-month,DSL,Yes,Bank transfer,3391.56,1,0.032279458579951424,0
CUST-0896,9,83.67,Two year,Fiber optic,No,Electronic check,743.66,0,0.1123600032229474,0
CUST-0897,51,81.39,Month-to-month,Fiber optic,No,Electronic check,4144.39,1,0.019633858334197746,0
CUST-0898,29,26.67,Two year,DSL,Yes,Electronic check,779.53,0,0.034169090233559254,0
CUST-0899,40,71.84,Two year,No,Yes,Mailed check,2873.1,0,0.02499565081242824,0
CUST-0900,41,35.02,One year,DSL,Yes,Bank transfer,1427.52,0,0.02451488253577129,0
CUST-0901,11,93.74,Two year,DSL,No,Bank transfer,1037.03,0,0.09030567517316455,0
CUST-0902,23,71.22,One year,Fiber optic,Yes,Credit card,1644.73,0,0.04327562844452006,0
CUST-0903,1,88.02,Month-to-month,Fiber optic,Yes,Bank transfer,84.65,1,1.0276707530647984,1
CUST-0904,46,24.17,Month-to-month,DSL,Yes,Mailed check,1113.2,0,0.021692694309818704,0
CUST-0905,21,28.48,One year,Fiber optic,Yes,Bank transfer,603.29,0,0.04712968938754572,0
CUST-0906,36,91.63,Month-to-month,Fiber optic,Yes,Mailed check,3302.94,1,0.027733554483434928,0
CUST-0907,54,27.21,One year,DSL,No,Mailed check,1469.75,0,0.018500764915859256,0
CUST-0908,57,27.13,Two year,DSL,Yes,Bank transfer,1560.74,0,0.01737164957035102,0
CUST-0909,1,21.21,Month-to-month,Fiber optic,No,Credit card,27.04,1,0.7564194008559202,1
CUST-0910,63,115.65,One year,DSL,Yes,Electronic check,7281.44,0,0.015880666370062784,0
CUST-0911,54,93.75,Two year,No,Yes,Electronic check,5058.05,0,0.018531147152133304,0
CUST-0912,55,55.33,Two year,No,No,Bank transfer,3037.57,0,0.01820922341759446,0
CUST-0913,40,49.65,Two year,No,Yes,Bank transfer,1992.32,0,0.02490819336584191,0
CUST-0914,15,54.97,One year,DSL,No,Mailed check,818.32,0,0.067092222818923,0
CUST-0915,21,97.47,Two year,No,Yes,Bank transfer,2042.62,0,0.047694776915473525,0
CUST-0916,47,86.14,One year,Fiber optic,Yes,Mailed check,4059.16,0,0.021215912673392182,0
CUST-0917,53,38.52,Month-to-month,DSL,No,Credit card,2043.48,0,0.01884097667866646,0
CUST-0918,9,37.41,Month-to-month,DSL,Yes,Bank transfer,348.68,1,0.10698352779684282,0
CUST-0919,52,29.84,One year,DSL,No,Electronic check,1559.66,0,0.019120115848423103,0
CUST-0920,57,86.03,Month-to-month,Fiber optic,Yes,Electronic check,4891.94,1,0.01758247597558932,0
CUST-0921,26,96.44,One year,Fiber optic,No,Bank transfer,2506.42,0,0.03846184524331783,0
CUST-0922,41,46.5,One year,DSL,Yes,Mailed check,1916.4,0,0.024251590695733804,0
CUST-0923,35,22.09,Month-to-month,Fiber optic,Yes,Electronic check,760.93,0,0.028992164634546482,0
CUST-0924,63,28.22,One year,DSL,No,Mailed check,1782.06,0,0.015826724843807836,0
CUST-0925,25,116.79,One year,Fiber optic,No,Bank transfer,2919.36,0,0.03999164486570149,0
CUST-0926,38,49.54,Month-to-month,DSL,No,Bank transfer,1864.97,1,0.026549194252855082,0
CUST-0927,2,96.92,Month-to-month,No,No,Electronic check,195.04,1,0.49438890022444404,1
CUST-0928,7,82.47,Month-to-month,No,No,Bank transfer,568.92,1,0.14470451993262212,0
CUST-0929,34,58.19,Month-to-month,Fiber optic,Yes,Credit card,1966.78,1,0.02957139517629003,0
CUST-0930,17,40.57,Two year,DSL,Yes,Credit card,689.78,0,0.05873071021164481,0
CUST-0931,43,32.14,Month-to-month,DSL,Yes,Electronic check,1362.71,0,0.023568060658057798,0
CUST-0932,59,81.5,One year,No,Yes,Credit card,4801.76,0,0.016969409256344267,0
CUST-0933,51,97.46,Month-to-month,DSL,Yes,Mailed check,4995.97,1,0.019503819314504588,0
CUST-0934,54,84.39,Month-to-month,DSL,Yes,Electronic check,4563.56,1,0.01848809085651191,0
CUST-0935,24,73.03,Two year,DSL,Yes,Electronic check,1743.91,0,0.04185316148110791,0
CUST-0936,25,24.2,One year,Fiber optic,No,Mailed check,619.04,0,0.03902974001677311,0
CUST-0937,71,116.85,Month-to-month,Fiber optic,Yes,Credit card,8286.43,1,0.014099666603518822,0
CUST-0938,52,99.87,Month-to-month,No,Yes,Credit card,5187.7,1,0.01924759573688978,0
CUST-0939,70,49.28,Month-to-month,DSL,Yes,Credit card,3438.11,0,0.01432928868224628,0
CUST-0940,33,118.0,Month-to-month,DSL,No,Electronic check,3896.56,1,0.03027535175853611,0
CUST-0941,49,80.19,One year,No,No,Electronic check,3943.0,0,0.020332150101419876,0
CUST-0942,29,78.24,Month-to-month,No,No,Credit card,2258.97,1,0.03461992858312279,0
CUST-0943,63,94.81,Month-to-month,DSL,Yes,Bank transfer,5952.43,1,0.015925273329828352,0
CUST-0944,22,101.18,Month-to-month,Fiber optic,Yes,Credit card,2236.87,1,0.04521263522903476,0
CUST-0945,26,85.65,Two year,DSL,Yes,Mailed check,2242.44,0,0.03817797667867204,0
CUST-0946,28,32.81,Two year,No,Yes,Electronic check,898.73,0,0.03646649550420682,0
CUST-0947,49,53.83,Month-to-month,DSL,Yes,Mailed check,2642.27,0,0.020364926776303593,0
CUST-0948,71,112.81,One year,No,Yes,Mailed check,8011.78,0,0.014078759182206427,0
CUST-0949,49,42.46,Month-to-month,Fiber optic,Yes,Electronic check,2072.67,0,0.02047577483398998,0
CUST-0950,20,57.22,Month-to-month,Fiber optic,No,Bank transfer,1130.46,1,0.050571827550244815,0
CUST-0951,63,63.21,One year,DSL,No,Credit card,3992.15,0,0.015829608204049436,0
CUST-0952,61,63.94,Two year,Fiber optic,Yes,Mailed check,3902.13,0,0.01638172441092149,0
CUST-0953,49,81.29,Two year,Fiber optic,Yes,Electronic check,3985.75,0,0.020390042014171945,0
CUST-0954,71,114.31,One year,DSL,Yes,Mailed check,8109.79,0,0.014093571649617363,0
CUST-0955,1,44.07,Month-to-month,Fiber optic,Yes,Credit card,36.05,1,1.1894736842105265,1
CUST-0956,13,32.15,One year,No,No,Bank transfer,393.4,0,0.08151622718052738,0
CUST-0957,51,39.75,Month-to-month,Fiber optic,Yes,Bank transfer,2024.97,0,0.019620231296613475,0
CUST-0958,56,108.69,One year,Fiber optic,No,Bank transfer,6101.03,0,0.017812105151892077,0
CUST-0959,62,84.58,Month-to-month,DSL,Yes,Electronic check,5235.06,0,0.016153367226502367,0
CUST-0960,32,48.59,One year,Fiber optic,No,Electronic check,1539.66,0,0.031538431581270364,0
CUST-0961,30,101.59,Month-to-month,DSL,Yes,Bank transfer,3052.06,1,0.033274812810753805,0
CUST-0962,29,106.14,Month-to-month,Fiber optic,No,Credit card,3084.26,1,0.03440228700336438,0
CUST-0963,49,104.65,Two year,No,Yes,Credit card,5121.99,0,0.020427523770298207,0
CUST-0964,45,111.89,Month-to-month,Fiber optic,No,Electronic check,5031.56,1,0.02223321728901394,0
CUST-0965,30,45.22,One year,DSL,Yes,Bank transfer,1359.24,0,0.03324413338822561,0
CUST-0966,16,95.5,Month-to-month,DSL,Yes,Credit card,1526.44,1,0.0625229141570209,0
CUST-0967,40,66.05,Month-to-month,Fiber optic,No,Credit card,2652.0,1,0.024896343761779117,0
CUST-0968,19,104.2,Month-to-month,Fiber optic,No,Credit card,2004.17,1,0.051965668746290834,0
CUST-0969,18,92.85,Month-to-month,No,No,Electronic check,1654.21,1,0.05609560116239026,0
CUST-0970,1,97.64,Two year,No,No,Bank transfer,109.94,1,0.8801153776816297,1
CUST-0971,47,85.62,Month-to-month,Fiber optic,No,Mailed check,4025.19,1,0.02126576242055144,0
CUST-0972,66,37.74,Two year,DSL,Yes,Bank transfer,2504.72,0,0.01506153919831426,0
CUST-0973,38,74.5,One year,DSL,Yes,Bank transfer,2838.24,0,0.02623941618179513,0
CUST-0974,51,118.47,Month-to-month,DSL,Yes,Electronic check,6042.58,1,0.019602619639352833,0
CUST-0975,63,113.74,One year,DSL,No,Credit card,7173.22,0,0.015853988308136634,0
CUST-0976,4,24.32,One year,Fiber optic,Yes,Credit card,93.34,0,0.2577909688361246,1
CUST-0977,1,36.48,One year,Fiber optic,Yes,Electronic check,28.74,0,1.2266308002689978,1
CUST-0978,8,33.17,Month-to-month,Fiber optic,Yes,Electronic check,273.47,1,0.12085109483732283,0
CUST-0979,29,92.6,Month-to-month,DSL,No,Electronic check,2676.96,1,0.034578559799250175,0
CUST-0980,55,101.78,Two year,DSL,Yes,Electronic check,5604.32,0,0.0181577501373695,0
CUST-0981,3,41.35,Two year,DSL,Yes,Electronic check,124.36,0,0.3298500319081047,1
CUST-0982,32,70.59,Two year,DSL,Yes,Mailed check,2235.59,0,0.031561439512829796,0
CUST-0983,10,104.07,Month-to-month,No,Yes,Bank transfer,1034.96,1,0.10045754662342174,0
CUST-0984,34,93.28,One year,DSL,Yes,Bank transfer,3174.87,0,0.029371479311180875,0
CUST-0985,55,74.22,Month-to-month,Fiber optic,No,Bank transfer,4078.04,1,0.018195457754765828,0
CUST-0986,32,79.03,Month-to-month,DSL,No,Credit card,2503.49,1,0.03155532663336648,0
CUST-0987,50,70.84,Month-to-month,No,No,Mailed check,3555.21,1,0.01992008345963821,0
CUST-0988,7,49.75,One year,Fiber optic,Yes,Bank transfer,349.94,0,0.14176212457970022,0
CUST-0989,8,76.5,Month-to-month,DSL,No,Credit card,616.44,1,0.12389867841409691,0
CUST-0990,65,88.89,Month-to-month,Fiber optic,Yes,Mailed check,5773.12,0,0.015394553628951252,0
CUST-0991,57,107.33,Two year,Fiber optic,Yes,Mailed check,6123.12,0,0.017525783296212353,0
CUST-0992,67,83.63,Month-to-month,No,No,Credit card,5621.56,0,0.014874007569505703,0
CUST-0993,59,96.11,Month-to-month,DSL,Yes,Mailed check,5663.14,1,0.016968154035740642,0
CUST-0994,54,36.01,Month-to-month,No,Yes,Credit card,1961.21,0,0.018351756437894006,0
CUST-0995,67,66.16,Two year,No,No,Bank transfer,4436.71,0,0.014908590241363224,0
CUST-0996,51,20.93,One year,No,Yes,Credit card,1058.74,0,0.019750127389737106,0
CUST-0997,8,44.67,Month-to-month,Fiber optic,No,Mailed check,379.48,1,0.11740433137089991,0
CUST-0998,34,92.65,Two year,Fiber optic,Yes,Bank transfer,3154.02,0,0.029365899423775446,0
CUST-0999,35,119.18,Two year,Fiber optic,No,Bank transfer,4178.06,0,0.02851837494556192,0
CUST-1000,32,29.92,Month-to-month,Fiber optic,Yes,Electronic check,954.75,1,0.031305257651059376,0
